"exclusion_reason","rdfs:label","schema:name","@id","schema:description","schema:image","https://jpsearch.go.jp/term/property#sourceInfo","https://jpsearch.go.jp/term/property#accessInfo","schema:inLanguage","rdf:type","schema:contributor","https://jpsearch.go.jp/term/property#agential","status","schema:category","https://jpsearch.go.jp/term/property#spatial","https://jpsearch.go.jp/term/property#temporal","schema:spatial","schema:temporal","schema:isPartOf","schema:creator","schema:publisher","schema:about","schema:datePublished","schema:dateCreated","schema:abstract","schema:identifier","schema:genre","schema:additionalType"
"Suffix NG: 梅園介譜","梅園介譜","梅園介譜","https://jpsearch.go.jp/data/arc_books-NDL_1286918","['一般編著者等: 〔毛利梅園//画〕', '巻冊備考: １帖']","https://www.dl.ndl.go.jp/api/iiif/1286918/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286918#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_1286918', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_1286918.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-1286918/portal/', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286918#accessinfo', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-1286918', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/1286918', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-1286918', '資料No.: 1286918'], 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/1286918/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115674694', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.作画', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/毛利梅園', 'schema:description': '一般編著者等: 〔毛利梅園//画〕'}","success","","","","","","","https://jpsearch.go.jp/entity/chname/毛利梅園","","","","","","","",""
"Suffix NG: 蓮譜","白川侯蓮譜","白川侯蓮譜","https://jpsearch.go.jp/data/arc_books-NDL_1286941","巻冊備考: １帖","https://www.dl.ndl.go.jp/api/iiif/1286941/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286941#sourceinfo', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_1286941', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_1286941.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-1286941/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286941#accessinfo', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-1286941', '資料No.: 1286941'], 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/1286941', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/1286941/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-1286941', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 葉譜","霜葉譜","霜葉譜","https://jpsearch.go.jp/data/arc_books-NDL_1286943","巻冊備考: １冊","https://www.dl.ndl.go.jp/api/iiif/1286943/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286943#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_1286943.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-1286943/portal/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_1286943', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1286943#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-1286943', '資料No.: 1286943'], 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/1286943', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-1286943', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/1286943/manifest.json'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 封筒譜","封筒譜","封筒譜","https://jpsearch.go.jp/data/arc_books-NDL_1287067","巻冊備考: ４冊","https://www.dl.ndl.go.jp/api/iiif/1287067/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1287067#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_1287067', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_1287067.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-1287067/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_1287067#accessinfo', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/1287067', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-1287067', '資料No.: 1287067'], 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/1287067/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-1287067', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 印籠譜","印籠譜","印籠譜","https://jpsearch.go.jp/data/arc_books-NDL_2533527","['巻冊: 巻1', '巻冊備考: 2冊 (合1冊) ; 31cm']","https://www.dl.ndl.go.jp/api/iiif/2533527/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533527#sourceinfo', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2533527/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2533527', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2533527.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533527#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2533527', '資料No.: 2533527'], 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2533527/manifest.json', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2533527', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2533527', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115659422', 'schema:description': '一般編著者等: 森玄黄斎', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/森玄黄斎'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/森玄黄斎","","","","","","","",""
"Suffix NG: 銘譜","新刀銘譜","新刀銘譜","https://jpsearch.go.jp/data/arc_books-NDL_2533692","巻冊備考: 1帖 ; 30cm","https://www.dl.ndl.go.jp/api/iiif/2533692/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533692#sourceinfo', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2533692', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2533692/portal/', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2533692.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533692#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2533692', '資料No.: 2533692'], 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2533692/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2533692', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2533692'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 銘譜","刀茎銘譜","刀茎銘譜","https://jpsearch.go.jp/data/arc_books-NDL_2533693","巻冊備考: 1帖 ; 29cm","https://www.dl.ndl.go.jp/api/iiif/2533693/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533693#sourceinfo', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2533693', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2533693.json', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2533693/portal/'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2533693#accessinfo', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2533693', '資料No.: 2533693'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2533693', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2533693/manifest.json', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2533693'}","","https://jpsearch.go.jp/term/type/古書・古文書","","","success","","","","","","","","","","","","","","",""
"Suffix NG: 草略譜","薬草略譜","薬草略譜","https://jpsearch.go.jp/data/arc_books-NDL_2535717","巻冊備考: 2冊 (合1冊) ; 26cm","https://www.dl.ndl.go.jp/api/iiif/2535717/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535717#sourceinfo', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2535717.json', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2535717/portal/', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2535717', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535717#accessinfo', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2535717', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2535717/manifest.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2535717', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2535717', '資料No.: 2535717'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115656641', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/却窩主叟', 'schema:description': '一般編著者等: 却窩主叟', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著'}","success","","","","","","","https://jpsearch.go.jp/entity/ncname/却窩主叟","","","","","","","",""
"Suffix NG: 園梅譜","韻勝園梅譜","韻勝園梅譜","https://jpsearch.go.jp/data/arc_books-NDL_2535752","巻冊備考: 1冊 ; 26cm","https://www.dl.ndl.go.jp/api/iiif/2535752/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535752#sourceinfo', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2535752/portal/', 'schema:dateModified': '2021-11-30 00:00:00', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2535752', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2535752.json'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535752#accessinfo', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2535752/manifest.json', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2535752', '資料No.: 2535752'], 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2535752', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2535752', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/'}","","https://jpsearch.go.jp/term/type/古書・古文書","","[{'@id': '_:vb115615074', 'schema:description': '一般編著者等(分割): 吉田悌校', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.校', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/吉田悌'}, {'@id': '_:vb115615073', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/ncname/春田久啓', 'schema:description': '一般編著者等(分割): 春田久啓著', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作'}]","success","","","","","","","['https://jpsearch.go.jp/entity/ncname/春田久啓', 'https://jpsearch.go.jp/entity/ncname/吉田悌']","","","","","","","",""
"Suffix NG: 蓮譜","西園蓮譜 5巻","西園蓮譜 5巻","https://jpsearch.go.jp/data/arc_books-NDL_2535861","巻冊備考: 1冊 ; 27cm","https://www.dl.ndl.go.jp/api/iiif/2535861/R0000002/full/180,/0/default.jpg","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535861#sourceinfo', 'schema:dateModified': '2021-11-30 00:00:00', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/ARC古典籍ポータル', 'schema:url': 'https://www.dh-jac.net/db1/books/NDL-2535861/portal/', 'https://jpsearch.go.jp/term/property#sourceData': 'https://jpsearch.go.jp/item/arc_books-NDL_2535861.json', 'rdf:type': 'https://jpsearch.go.jp/term/type/ソース情報', 'schema:relatedLink': 'https://jpsearch.go.jp/item/arc_books-NDL_2535861'}","{'@id': 'https://jpsearch.go.jp/data/arc_books-NDL_2535861#accessinfo', 'https://jpsearch.go.jp/term/property#contentId': ['ARC管理No.: NDL-2535861', '資料No.: 2535861'], 'rdf:type': 'https://jpsearch.go.jp/term/type/アクセス情報', 'schema:provider': 'https://jpsearch.go.jp/entity/chname/国立国会図書館', 'schema:usageInfo': 'http://ndl.go.jp/jp/attention/', 'schema:relatedLink': 'http://dl.ndl.go.jp/info:ndljp/pid/2535861', 'rdfs:seeAlso': 'https://jpsearch.go.jp/data/dignl-2535861', 'schema:url': 'https://www.dl.ndl.go.jp/api/iiif/2535861/manifest.json', 'schema:license': 'http://creativecommons.org/publicdomain/mark/1.0/', 'schema:itemLocation': 'https://jpsearch.go.jp/entity/place/東京', 'https://jpsearch.go.jp/term/property#contentRights': 'Copyright © 国会図書館, all rights reserved.'}","","https://jpsearch.go.jp/term/type/古書・古文書","","{'@id': '_:vb115731641', 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.編著', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/chname/渋江長伯', 'schema:description': '一般編著者等: 渋江長伯'}","success","","","{'@id': '_:vb115731640', 'schema:description': ['内容(成立1): 写', '和暦(成立１): 明治１７', '西暦(成立１): 1884'], 'https://jpsearch.go.jp/term/property#relationType': 'https://jpsearch.go.jp/term/role/制作.成立1', 'https://jpsearch.go.jp/term/property#value': 'https://jpsearch.go.jp/entity/time/1884'}","","https://jpsearch.go.jp/entity/time/1884","","https://jpsearch.go.jp/entity/chname/渋江長伯","","","","","","","",""
